Baseline 100%T,,DIcheck,,DIcheck2,,2595-16,,2594-16,,2622-16,,2621-16,,2601-16,,2596-16,,2596-16rep,,2618-16,,2616-16,,2620-16,,2606-16,,2597-16,,2613-16,,2613-16rep,,2611-16,,2609-16,,2617-16,,2619-16,,2603-16,,2612-16,,2612-16rep,,2608-16,,2610-16,,2607-16,,2615-16,,DIcheck,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1091.00708,0.1555343717,1091.00708,-0.01752209477,1091.00708,0.006646737456,1091.00708,-0.005635105539,1091.00708,-0.006274207961,1091.00708,0.04918764532,1091.00708,-0.01735001244,1091.00708,-0.01315340865,1091.00708,-0.02940015309,1091.00708,-0.008421665989,1091.00708,0.02500642277,1091.00708,0.01957710646,1091.00708,-0.03126128018,1091.00708,-0.002559399698,1091.00708,-0.003581066849,1091.00708,0.01941430755,1091.00708,-0.02649852261,1091.00708,0.3076125085,1091.00708,-0.02973754331,1091.00708,0.003403091803,1091.00708,0.3886947632,1091.00708,0.1426226199,1091.00708,-0.002755550435,1091.00708,0.03566709906,1091.00708,-0.007269975264,1091.00708,0.251445502,1091.00708,0.04828449339,1091.00708,0.05206378922,1091.00708,-0.03010389581,
1089.998535,0.1203253195,1089.998535,0.01129030809,1089.998535,0.01490711607,1089.998535,0.07128213346,1089.998535,0.03449129313,1089.998535,0.03391946852,1089.998535,0.03640181944,1089.998535,-0.007660553325,1089.998535,0.02508614026,1089.998535,0.0241194088,1089.998535,0.08078246564,1089.998535,0.03882520646,1089.998535,0.01822604425,1089.998535,0.03329490125,1089.998535,0.04203793034,1089.998535,0.03470464796,1089.998535,-0.0102035515,1089.998535,0.2676237226,1089.998535,0.00992135983,1089.998535,0.04532616958,1089.998535,0.3835518658,1089.998535,0.1542361677,1089.998535,0.06318165362,1089.998535,0.05038714781,1089.998535,0.02654819749,1089.998535,0.3088555038,1089.998535,0.05929298326,1089.998535,0.07014033943,1089.998535,0.009085399099,
1088.989258,0.1292660683,1088.989258,-0.006423290353,1088.989258,0.002173014684,1088.989258,0.04062817618,1088.989258,0.003447602969,1088.989258,0.0503850244,1088.989258,0.02286675572,1088.989258,-0.01690327749,1088.989258,0.02279612049,1088.989258,0.02495279163,1088.989258,0.04049823806,1088.989258,0.0413344726,1088.989258,0.02142147906,1088.989258,0.01645731926,1088.989258,0.05015534163,1088.989258,0.008354448713,1088.989258,-0.008568845689,1088.989258,0.3426429629,1088.989258,-0.002844591625,1088.989258,0.01749796793,1088.989258,0.456566453,1088.989258,0.1274900138,1088.989258,0.02375203371,1088.989258,0.05211019516,1088.989258,0.03096683323,1088.989258,0.3384747803,1088.989258,0.04144760221,1088.989258,0.07067420334,1088.989258,0.02069908008,
1088.009033,0.1302608848,1088.009033,0.001571139903,1088.009033,-0.02780678123,1088.009033,0.001817082171,1088.009033,0.06554163992,1088.009033,0.06601130962,1088.009033,0.01574588753,1088.009033,0.02868491411,1088.009033,-0.01970147155,1088.009033,-0.0009686590638,1088.009033,0.0653577745,1088.009033,0.04300250113,1088.009033,0.01446637791,1088.009033,0.04920950159,1088.009033,0.04089516401,1088.009033,0.03662887588,1088.009033,0.01427659113,1088.009033,0.2789773643,1088.009033,-0.014675593,1088.009033,0.03786144406,1088.009033,0.4400976598,1088.009033,0.1523820013,1088.009033,0.04526859149,1088.009033,0.05152281374,1088.009033,-0.01191640552,1088.009033,0.3167188168,1088.009033,0.07255721092,1088.009033,0.07456479222,1088.009033,0.004241454881,
1086.998291,0.1217468455,1086.998291,-0.02002848126,1086.998291,-0.002858272986,1086.998291,0.01199119911,1086.998291,0.04441723973,1086.998291,0.06364650279,1086.998291,0.01763036661,1086.998291,-0.01920603402,1086.998291,0.007873225957,1086.998291,0.01154556684,1086.998291,0.04545445368,1086.998291,0.0408148244,1086.998291,-0.006168972701,1086.998291,0.02308673225,1086.998291,0.04466806352,1086.998291,0.05332208052,1086.998291,0.01558789983,1086.998291,0.3003973961,1086.998291,0.009725924581,1086.998291,0.04282396659,1086.998291,0.4516850114,1086.998291,0.1616554111,1086.998291,0.04577228427,1086.998291,0.0646757856,1086.998291,0.008837948553,1086.998291,0.3573676348,1086.998291,0.09272140265,1086.998291,0.1002627239,1086.998291,-0.0005435239291,
1085.986572,0.155038923,1085.986572,-0.03499073535,1085.986572,-0.03182452917,1085.986572,0.01270663086,1085.986572,0.03520423174,1085.986572,-0.008471983485,1085.986572,0.002283595968,1085.986572,-0.01030558906,1085.986572,-0.01111517567,1085.986572,-0.02921795286,1085.986572,0.06721550226,1085.986572,0.01878683269,1085.986572,-0.0127818184,1085.986572,0.03434810415,1085.986572,0.02112760209,1085.986572,-0.02012457885,1085.986572,-0.01010988653,1085.986572,0.2588941157,1085.986572,-0.003037529066,1085.986572,0.0008630668162,1085.986572,0.3833519816,1085.986572,0.1264947206,1085.986572,0.02015593834,1085.986572,-0.001575251925,1085.986572,-0.006015463267,1085.986572,0.2994133234,1085.986572,0.02171756886,1085.986572,0.04883011058,1085.986572,-0.05348747596,
1085.00415,0.1175440252,1085.00415,0.008271780796,1085.00415,-0.003978155088,1085.00415,0.02858399041,1085.00415,0.05678001791,1085.00415,0.07334535569,1085.00415,0.0363365747,1085.00415,-0.002982464153,1085.00415,0.002148898784,1085.00415,-0.02690051496,1085.00415,0.07572153211,1085.00415,0.06050859392,1085.00415,-0.002295547398,1085.00415,0.04086561501,1085.00415,0.05174275115,1085.00415,0.03667667136,1085.00415,0.03951315209,1085.00415,0.3292586505,1085.00415,0.01979653351,1085.00415,0.0547336638,1085.00415,0.4495420158,1085.00415,0.1406432241,1085.00415,0.05891209468,1085.00415,0.05359409004,1085.00415,0.0151672978,1085.00415,0.3364374042,1085.00415,0.07721988857,1085.00415,0.08065468818,1085.00415,0.01692217961,
1083.991211,0.1326683313,1083.991211,-0.01198701933,1083.991211,-0.01036943868,1083.991211,0.03975503147,1083.991211,0.04758486524,1083.991211,0.05579613522,1083.991211,0.0001053427768,1083.991211,-0.001665618503,1083.991211,-0.01156689413,1083.991211,0.001294724992,1083.991211,0.05119267851,1083.991211,0.01503039431,1083.991211,0.02000286989,1083.991211,0.03754330799,1083.991211,0.005589651875,1083.991211,0.03138023615,1083.991211,0.01460626256,1083.991211,0.2944530845,1083.991211,-0.005482378416,1083.991211,0.009224433452,1083.991211,0.3952202201,1083.991211,0.1430945992,1083.991211,0.01963847317,1083.991211,0.03903266042,1083.991211,-0.01148284972,1083.991211,0.2893802822,1083.991211,0.05690783635,1083.991211,0.06949329376,1083.991211,0.004688967485,
1083.007324,0.1192792729,1083.007324,0.02348570339,1083.007324,0.005625235848,1083.007324,0.02910783142,1083.007324,0.03714387491,1083.007324,0.07795366645,1083.007324,0.02423317544,1083.007324,0.01753073931,1083.007324,0.01021299511,1083.007324,0.01160567533,1083.007324,0.05355798081,1083.007324,0.06118329987,1083.007324,0.001080139889,1083.007324,0.03919287026,1083.007324,0.04843501374,1083.007324,0.04577668756,1083.007324,0.04219568521,1083.007324,0.3475024402,1083.007324,0.01641887426,1083.007324,0.0465032272,1083.007324,0.4433531165,1083.007324,0.158953324,1083.007324,0.03736073896,1083.007324,0.05212744325,1083.007324,0.002270376775,1083.007324,0.3283516169,1083.007324,0.06464138627,1083.007324,0.1037696376,1083.007324,8.752927533E-005,
1081.992676,0.1185046136,1081.992676,0.00111413619,1081.992676,-0.006377836224,1081.992676,0.03536123782,1081.992676,0.03613952175,1081.992676,0.0828159377,1081.992676,0.02146311663,1081.992676,0.01945134066,1081.992676,0.01929045655,1081.992676,-0.007242074236,1081.992676,0.07752827555,1081.992676,0.04628629982,1081.992676,0.0081386948,1081.992676,0.04824410751,1081.992676,0.03576749191,1081.992676,0.03114016727,1081.992676,0.01684359647,1081.992676,0.3044124544,1081.992676,0.01012854185,1081.992676,0.0240582265,1081.992676,0.4675164521,1081.992676,0.1401039809,1081.992676,0.05275843292,1081.992676,0.05888075754,1081.992676,0.002059366554,1081.992676,0.3417741656,1081.992676,0.07501270622,1081.992676,0.07125785202,1081.992676,-0.01083046757,
1081.007324,0.1242424771,1081.007324,0.00175358227,1081.007324,0.00389821548,1081.007324,0.009529651143,1081.007324,0.01305359788,1081.007324,0.07110570371,1081.007324,-0.003346913494,1081.007324,-0.006805252284,1081.007324,0.002065296751,1081.007324,0.001930225058,1081.007324,0.06758853048,1081.007324,0.02994913235,1081.007324,-0.002262483817,1081.007324,0.05530514568,1081.007324,0.04681072757,1081.007324,0.03653833643,1081.007324,0.02889958583,1081.007324,0.3267131448,1081.007324,0.04457227886,1081.007324,0.01224801503,1081.007324,0.4556179047,1081.007324,0.1400718093,1081.007324,0.04958682135,1081.007324,0.0649465844,1081.007324,-0.01406092383,1081.007324,0.3531542122,1081.007324,0.05474857986,1081.007324,0.06100931764,1081.007324,0.009417421184,
1079.991455,0.1484958827,1079.991455,-0.02809916623,1079.991455,-0.02580154315,1079.991455,-0.002176929032,1079.991455,0.01613873243,1079.991455,0.03252724558,1079.991455,-0.02193642035,1079.991455,-0.03356084973,1079.991455,-0.0215062052,1079.991455,-0.032846082,1079.991455,0.04122740775,1079.991455,0.002632983727,1079.991455,-0.02492451668,1079.991455,0.03039413132,1079.991455,0.01493953355,1079.991455,-0.006097253412,1079.991455,-0.02526964806,1079.991455,0.2727767825,1079.991455,-0.02911101468,1079.991455,0.02919027023,1079.991455,0.3644425571,1079.991455,0.1294993758,1079.991455,0.0142800957,1079.991455,-0.008132086135,1079.991455,-0.03477077186,1079.991455,0.2627216578,1079.991455,0.05330560356,1079.991455,0.06408428401,1079.991455,-0.03222167119,
1079.004395,0.1362399757,1079.004395,0.009197569452,1079.004395,-0.001241217018,1079.004395,0.01687403396,1079.004395,0.03134701401,1079.004395,0.05759567395,1079.004395,0.01194064226,1079.004395,-0.01156709529,1079.004395,-0.01082607359,1079.004395,0.001539471676,1079.004395,0.07744596899,1079.004395,-0.005366263445,1079.004395,-0.02334782481,1079.004395,0.04254996777,1079.004395,0.02714640461,1079.004395,0.009732463397,1079.004395,-0.01187514979,1079.004395,0.2758746743,1079.004395,0.009339813143,1079.004395,0.02872418426,1079.004395,0.4219843149,1079.004395,0.1210329384,1079.004395,0.02428025752,1079.004395,0.02364940755,1079.004395,-0.01099636778,1079.004395,0.3079487383,1079.004395,0.02854918502,1079.004395,0.0857295692,1079.004395,-0.007314979564,
1077.987305,0.127314344,1077.987305,-0.02124765515,1077.987305,-0.01209619176,1077.987305,0.03084670193,1077.987305,0.03036156669,1077.987305,0.05852306634,1077.987305,0.001780353603,1077.987305,-0.001983351307,1077.987305,-0.008589707315,1077.987305,-0.01102433167,1077.987305,0.05624866486,1077.987305,0.0132255042,1077.987305,-0.00738975592,1077.987305,0.03228659928,1077.987305,0.04991631582,1077.987305,0.03630710766,1077.987305,0.04164280742,1077.987305,0.2841719985,1077.987305,0.006897360552,1077.987305,0.02677803114,1077.987305,0.5250730515,1077.987305,0.1399814039,1077.987305,0.02902034111,1077.987305,0.04310997576,1077.987305,-0.01780866273,1077.987305,0.2687239647,1077.987305,0.05984108895,1077.987305,0.06338442117,1077.987305,-0.004244986456,
1076.998779,0.1296546161,1076.998779,-0.00805845391,1076.998779,0.007426556665,1076.998779,0.03761231899,1076.998779,0.04892756417,1076.998779,0.03804667667,1076.998779,-0.002820982831,1076.998779,-0.01195393037,1076.998779,-0.0004557162756,1076.998779,0.0004368900845,1076.998779,0.04181139171,1076.998779,0.04163078591,1076.998779,-0.004024630412,1076.998779,0.0355588682,1076.998779,0.02451637201,1076.998779,0.006205186713,1076.998779,0.01372621581,1076.998779,0.2295703739,1076.998779,0.01052946411,1076.998779,0.01030430384,1076.998779,0.4181881249,1076.998779,0.1576024443,1076.998779,0.01553767268,1076.998779,0.01971079223,1076.998779,0.001492662122,1076.998779,0.338028878,1076.998779,0.04789177328,1076.998779,0.1196807101,1076.998779,-0.01131733693,
1076.009766,0.1287919432,1076.009766,-0.01354957279,1076.009766,-0.02051478438,1076.009766,0.02670595795,1076.009766,0.03563509509,1076.009766,0.06890627742,1076.009766,0.000890768948,1076.009766,0.009050085209,1076.009766,0.01110992394,1076.009766,0.02158155106,1076.009766,0.07504852116,1076.009766,0.02693028376,1076.009766,0.0003432800295,1076.009766,0.02133201808,1076.009766,0.04599609226,1076.009766,0.03784687072,1076.009766,-0.009084316902,1076.009766,0.2916041017,1076.009766,0.008563498035,1076.009766,0.005160333123,1076.009766,0.4256248474,1076.009766,0.1509084255,1076.009766,0.041904293,1076.009766,0.03447181359,1076.009766,0.01074731071,1076.009766,0.3260134459,1076.009766,0.0688104555,1076.009766,0.06314638257,1076.009766,0.0008774364251,
1074.990234,0.108106941,1074.990234,0.01762966625,1074.990234,0.02614945732,1074.990234,0.03978734091,1074.990234,0.05641517788,1074.990234,0.07328344882,1074.990234,0.03490671888,1074.990234,0.02009718306,1074.990234,0.01848446764,1074.990234,0.04075403139,1074.990234,0.08649802953,1074.990234,0.03948417678,1074.990234,0.002015283564,1074.990234,0.06192899123,1074.990234,0.06099177152,1074.990234,0.04707410187,1074.990234,0.0295145344,1074.990234,0.3129613698,1074.990234,0.02539426275,1074.990234,0.04146181419,1074.990234,0.460405916,1074.990234,0.16278781,1074.990234,0.06207700074,1074.990234,0.03522820771,1074.990234,0.02463939413,1074.990234,0.3491005003,1074.990234,0.08481050283,1074.990234,0.08137450367,1074.990234,0.01481799595,
1073.999756,0.1226056144,1073.999756,-0.005038050003,1073.999756,-0.01041563973,1073.999756,0.02026731707,1073.999756,0.01223826967,1073.999756,0.07274515182,1073.999756,0.01121340133,1073.999756,0.0121867517,1073.999756,-0.01026954036,1073.999756,-0.01053288858,1073.999756,0.07418379188,1073.999756,0.03383094817,1073.999756,-0.005790435243,1073.999756,0.03528396413,1073.999756,0.03415895253,1073.999756,0.03677580506,1073.999756,0.0008127510664,1073.999756,0.2705315948,1073.999756,0.0112389829,1073.999756,0.0238396991,1073.999756,0.4259578884,1073.999756,0.117411308,1073.999756,0.0319798477,1073.999756,0.03022006713,1073.999756,0.002446214668,1073.999756,0.3079496026,1073.999756,0.07166578621,1073.999756,0.08153825253,1073.999756,-0.01363065932,
1073.008789,0.1126474664,1073.008789,0.0006229004939,1073.008789,0.001458713901,1073.008789,0.04227205738,1073.008789,0.04809738696,1073.008789,0.05795991048,1073.008789,0.006864644121,1073.008789,-0.001135116327,1073.008789,0.03764105588,1073.008789,0.01355192158,1073.008789,0.0546259135,1073.008789,0.04022186995,1073.008789,0.0109977629,1073.008789,0.04188835621,1073.008789,0.06091078371,1073.008789,0.02094455436,1073.008789,0.02288241871,1073.008789,0.2986006737,1073.008789,0.03348054737,1073.008789,0.04059878737,1073.008789,0.4727116227,1073.008789,0.1490750611,1073.008789,0.06424625963,1073.008789,0.03455099091,1073.008789,0.01880221255,1073.008789,0.3027040362,1073.008789,0.06451568007,1073.008789,0.1128891408,1073.008789,0.00426053768,
1071.986816,0.1156850159,1071.986816,0.008023976348,1071.986816,0.01362339407,1071.986816,0.0335040912,1071.986816,0.003423572751,1071.986816,0.07111290097,1071.986816,0.02423087694,1071.986816,0.01476710849,1071.986816,0.02283237688,1071.986816,0.02489626221,1071.986816,0.05138902366,1071.986816,0.0233951062,1071.986816,0.02840407379,1071.986816,0.0370766893,1071.986816,0.04586396366,1071.986816,0.02884862572,1071.986816,0.03137397394,1071.986816,0.2927598655,1071.986816,0.01333933696,1071.986816,-0.001922431402,1071.986816,0.4331194162,1071.986816,0.1216758937,1071.986816,0.04487973452,1071.986816,0.06781694293,1071.986816,0.006208285224,1071.986816,0.3220905364,1071.986816,0.06831096113,1071.986816,0.1061208919,1071.986816,-0.004824240226,
1070.994385,0.1226519272,1070.994385,-0.01085823961,1070.994385,0.009321061894,1070.994385,0.04819560051,1070.994385,0.02617156133,1070.994385,0.06039883941,1070.994385,0.009925703518,1070.994385,0.01205754466,1070.994385,-0.01775235683,1070.994385,-0.01515902299,1070.994385,0.06232093647,1070.994385,0.02209362946,1070.994385,9.371731721E-005,1070.994385,0.02373680472,1070.994385,0.03436499834,1070.994385,0.02422616817,1070.994385,0.0172646679,1070.994385,0.3053997457,1070.994385,0.006603526883,1070.994385,0.007866003551,1070.994385,0.4450892806,1070.994385,0.1379117221,1070.994385,0.04228994995,1070.994385,0.01759063266,1070.994385,-0.01844653673,1070.994385,0.3216829598,1070.994385,0.06587497145,1070.994385,0.07087382674,1070.994385,-0.01188759226,
1070.001221,0.1179688945,1070.001221,0.01590973325,1070.001221,0.007560820319,1070.001221,0.02895464748,1070.001221,0.04313067347,1070.001221,0.04770613462,1070.001221,0.02563372999,1070.001221,0.01007616054,1070.001221,0.01219710801,1070.001221,0.02079921961,1070.001221,0.06322198361,1070.001221,0.02864656039,1070.001221,0.007003153209,1070.001221,0.03153803572,1070.001221,0.03614728525,1070.001221,0.01147478074,1070.001221,-0.002013756428,1070.001221,0.3236439526,1070.001221,0.01146425586,1070.001221,0.005558895413,1070.001221,0.469951421,1070.001221,0.1387448311,1070.001221,0.04287493601,1070.001221,0.07213645428,1070.001221,0.00668582553,1070.001221,0.3544409573,1070.001221,0.05442399532,1070.001221,0.08160346746,1070.001221,0.008562099189,
1069.00708,0.1169320196,1069.00708,0.002805529395,1069.00708,-0.01912092976,1069.00708,0.03384393454,1069.00708,0.04525267333,1069.00708,0.05455473438,1069.00708,0.02698537149,1069.00708,0.01843531057,1069.00708,0.01166284177,1069.00708,-0.001263414859,1069.00708,0.07256837934,1069.00708,0.02341917343,1069.00708,0.003417180385,1069.00708,0.0318797715,1069.00708,0.04032496363,1069.00708,0.01398004964,1069.00708,0.0332509391,1069.00708,0.2981416285,1069.00708,0.01772155054,1069.00708,-0.002119642682,1069.00708,0.4373639226,1069.00708,0.1513384134,1069.00708,0.04760170355,1069.00708,0.06376913935,1069.00708,-0.0156530533,1069.00708,0.3415165544,1069.00708,0.07206760347,1069.00708,0.08498962969,1069.00708,0.02077076025,
1068.012451,0.1215657443,1068.012451,-0.02105790749,1068.012451,-0.003083488205,1068.012451,0.02786990255,1068.012451,0.05170694366,1068.012451,0.03711144999,1068.012451,0.0006783535937,1068.012451,-0.008156576194,1068.012451,-0.001631062711,1068.012451,0.0100917127,1068.012451,0.05871875212,1068.012451,0.02759116143,1068.012451,-0.014200042,1068.012451,0.04658292606,1068.012451,0.04104078561,1068.012451,0.02677536197,1068.012451,0.02444053628,1068.012451,0.2813861668,1068.012451,0.01827704161,1068.012451,0.0097362753,1068.012451,0.4667315185,1068.012451,0.1658677906,1068.012451,0.03302441537,1068.012451,0.04289745167,1068.012451,0.01799030416,1068.012451,0.3288753629,1068.012451,0.06400256604,1068.012451,0.0845432654,1068.012451,-0.009045680985,
